time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
55.6667,83.4800,83.4800,73.0040
55.7500,83.4800,83.4800,73.0040
55.8333,83.4980,83.4980,73.0040
55.9167,83.4980,83.4980,73.0040
56.0000,83.5160,83.5160,73.0040
56.0833,83.5340,83.5340,73.0040
56.1667,83.5340,83.5340,73.0040
56.2500,83.5520,83.5520,73.0040
56.3333,83.5520,83.5520,73.0040
56.4167,83.5520,83.5520,73.0040
56.5000,83.5700,83.5700,73.0040
56.5833,83.5700,83.5700,73.0040
56.6667,83.5880,83.5880,73.0040
56.7500,83.5880,83.5880,73.0040
56.8333,83.6060,83.6060,73.0040
56.9167,83.6060,83.6060,73.0040
57.0000,83.6060,83.6060,73.0040
57.0833,83.6240,83.6240,73.0040
